region,plant_type,load_segment,Value
SAC,fc_N,sprfl_night,0.9
SAC,fc_N,wntr_day,0.9
SAC,fc_N,wntr_mrnevn,0.9
SAC,fc_N,wntr_night,0.9
SAC,fc_N,peak,0.9
SAC,geo_N_1,sum_day,0.87
SAC,geo_N_1,sum_mrnevn,0.87
SAC,geo_N_1,sum_night,0.87
SAC,geo_N_1,sprfl_day,0.87
SAC,geo_N_1,sprfl_mrnevn,0.87
SAC,geo_N_1,sprfl_night,0.87
SAC,geo_N_1,wntr_day,0.87
SAC,geo_N_1,wntr_mrnevn,0.87
SAC,geo_N_1,wntr_night,0.87
SAC,geo_N_1,peak,0.87
SAC,geo_N_2,sum_day,0.87
SAC,geo_N_2,sum_mrnevn,0.87
SAC,geo_N_2,sum_night,0.87
SAC,geo_N_2,sprfl_day,0.87
SAC,geo_N_2,sprfl_mrnevn,0.87
SAC,geo_N_2,sprfl_night,0.87
SAC,geo_N_2,wntr_day,0.87
SAC,geo_N_2,wntr_mrnevn,0.87
SAC,geo_N_2,wntr_night,0.87
SAC,geo_N_2,peak,0.87
SAC,geo_N_3,sum_day,0.87
SAC,geo_N_3,sum_mrnevn,0.87
SAC,geo_N_3,sum_night,0.87
SAC,geo_N_3,sprfl_day,0.87
SAC,geo_N_3,sprfl_mrnevn,0.87
SAC,geo_N_3,sprfl_night,0.87
SAC,geo_N_3,wntr_day,0.87
SAC,geo_N_3,wntr_mrnevn,0.87
SAC,geo_N_3,wntr_night,0.87
SAC,geo_N_3,peak,0.87
SAC,geo_N_4,sum_day,0.87
SAC,geo_N_4,sum_mrnevn,0.87
SAC,geo_N_4,sum_night,0.87
SAC,geo_N_4,sprfl_day,0.87
SAC,geo_N_4,sprfl_mrnevn,0.87
SAC,geo_N_4,sprfl_night,0.87
SAC,geo_N_4,wntr_day,0.87
SAC,geo_N_4,wntr_mrnevn,0.87
SAC,geo_N_4,wntr_night,0.87
SAC,geo_N_4,peak,0.87
SAC,geo_N_5,sum_day,0.87
SAC,geo_N_5,sum_mrnevn,0.87
SAC,geo_N_5,sum_night,0.87
SAC,geo_N_5,sprfl_day,0.87
SAC,geo_N_5,sprfl_mrnevn,0.87
SAC,geo_N_5,sprfl_night,0.87
SAC,geo_N_5,wntr_day,0.87
SAC,geo_N_5,wntr_mrnevn,0.87
SAC,geo_N_5,wntr_night,0.87
SAC,geo_N_5,peak,0.87
SAC,geo_N_6,sum_day,0.87
SAC,geo_N_6,sum_mrnevn,0.87
SAC,geo_N_6,sum_night,0.87
SAC,geo_N_6,sprfl_day,0.87
SAC,geo_N_6,sprfl_mrnevn,0.87
SAC,geo_N_6,sprfl_night,0.87
SAC,geo_N_6,wntr_day,0.87
SAC,geo_N_6,wntr_mrnevn,0.87
SAC,geo_N_6,wntr_night,0.87
SAC,geo_N_6,peak,0.87
SAC,geo_N_7,sum_day,0.87
SAC,geo_N_7,sum_mrnevn,0.87
SAC,geo_N_7,sum_night,0.87
SAC,geo_N_7,sprfl_day,0.87
SAC,geo_N_7,sprfl_mrnevn,0.87
SAC,geo_N_7,sprfl_night,0.87
SAC,geo_N_7,wntr_day,0.87
SAC,geo_N_7,wntr_mrnevn,0.87
SAC,geo_N_7,wntr_night,0.87
SAC,geo_N_7,peak,0.87
SAC,geo_N_8,sum_day,0.87
SAC,geo_N_8,sum_mrnevn,0.87
SAC,geo_N_8,sum_night,0.87
SAC,geo_N_8,sprfl_day,0.87
SAC,geo_N_8,sprfl_mrnevn,0.87
SAC,geo_N_8,sprfl_night,0.87
SAC,geo_N_8,wntr_day,0.87
SAC,geo_N_8,wntr_mrnevn,0.87
SAC,geo_N_8,wntr_night,0.87
SAC,geo_N_8,peak,0.87
SAC,geo_N_9,sum_day,0.87
SAC,geo_N_9,sum_mrnevn,0.87
SAC,geo_N_9,sum_night,0.87
SAC,geo_N_9,sprfl_day,0.87
SAC,geo_N_9,sprfl_mrnevn,0.87
SAC,geo_N_9,sprfl_night,0.87
SAC,geo_N_9,wntr_day,0.87
SAC,geo_N_9,wntr_mrnevn,0.87
SAC,geo_N_9,wntr_night,0.87
SAC,geo_N_9,peak,0.87
SAC,geo_N_10,sum_day,0.87
SAC,geo_N_10,sum_mrnevn,0.87
SAC,geo_N_10,sum_night,0.87
SAC,geo_N_10,sprfl_day,0.87
SAC,geo_N_10,sprfl_mrnevn,0.87
SAC,geo_N_10,sprfl_night,0.87
SAC,geo_N_10,wntr_day,0.87
SAC,geo_N_10,wntr_mrnevn,0.87
SAC,geo_N_10,wntr_night,0.87
SAC,geo_N_10,peak,0.87
SAC,slrPV_N,sum_day,0.500392953
SAC,slrPV_N,sum_mrnevn,0.010664112
SAC,slrPV_N,sprfl_day,0.551165073
SAC,slrPV_N,sprfl_mrnevn,0.167930736
SAC,slrPV_N,wntr_day,0.551165073
SAC,slrPV_N,wntr_mrnevn,0.167930736
SAC,slrPV_N,peak,0.500392953
SAC,wnd_Nonsh_3,sum_day,0.4016471
SAC,wnd_Nonsh_3,sum_mrnevn,0.390993594
SAC,wnd_Nonsh_3,sum_night,0.393403079
SAC,wnd_Nonsh_3,sprfl_day,0.248751877
SAC,wnd_Nonsh_3,sprfl_mrnevn,0.275696782
SAC,wnd_Nonsh_3,sprfl_night,0.289357164
SAC,wnd_Nonsh_3,wntr_day,0.248751877
SAC,wnd_Nonsh_3,wntr_mrnevn,0.275696782
SAC,wnd_Nonsh_3,wntr_night,0.289357164
SAC,wnd_Nonsh_3,peak,0.4016471
SAC,wnd_Nonsh_4,sum_day,0.371765283
SAC,wnd_Nonsh_4,sum_mrnevn,0.388365593
SAC,wnd_Nonsh_4,sum_night,0.427805684
SAC,wnd_Nonsh_4,sprfl_day,0.317345358
SAC,wnd_Nonsh_4,sprfl_mrnevn,0.359618093
SAC,wnd_Nonsh_4,sprfl_night,0.392099068
SAC,wnd_Nonsh_4,wntr_day,0.317345358
SAC,wnd_Nonsh_4,wntr_mrnevn,0.359618093
SAC,wnd_Nonsh_4,wntr_night,0.392099068
SAC,wnd_Nonsh_4,peak,0.371765283
SAC,wnd_Nonsh_5,sum_day,0.376187124
SAC,wnd_Nonsh_5,sum_mrnevn,0.435607828
SAC,wnd_Nonsh_5,sum_night,0.471406871
SAC,wnd_Nonsh_5,sprfl_day,0.435607828
SAC,wnd_Nonsh_5,sprfl_mrnevn,0.495368902
SAC,wnd_Nonsh_5,sprfl_night,0.543062559
SAC,wnd_Nonsh_5,wntr_day,0.435607828
SAC,wnd_Nonsh_5,wntr_mrnevn,0.495368902
SAC,wnd_Nonsh_5,wntr_night,0.543062559
SAC,wnd_Nonsh_5,peak,0.376187124
SAC,wnd_Nonsh_6,sum_day,0.516344628
SAC,wnd_Nonsh_6,sum_mrnevn,0.557274997
SAC,wnd_Nonsh_6,sum_night,0.610023007
SAC,wnd_Nonsh_6,sprfl_day,0.43685394
SAC,wnd_Nonsh_6,sprfl_mrnevn,0.490462189
SAC,wnd_Nonsh_6,sprfl_night,0.538956651
SAC,wnd_Nonsh_6,wntr_day,0.43685394
SAC,wnd_Nonsh_6,wntr_mrnevn,0.490462189
SAC,wnd_Nonsh_6,wntr_night,0.538956651
SAC,wnd_Nonsh_6,peak,0.516344628
SAC,wnd_Nonsh_7,sum_day,0.414821808
SAC,wnd_Nonsh_7,sum_mrnevn,0.498941861
SAC,wnd_Nonsh_7,sum_night,0.566104948
SAC,wnd_Nonsh_7,sprfl_day,0.573614389
SAC,wnd_Nonsh_7,sprfl_mrnevn,0.639926048
SAC,wnd_Nonsh_7,sprfl_night,0.695256077
SAC,wnd_Nonsh_7,wntr_day,0.573614389
SAC,wnd_Nonsh_7,wntr_mrnevn,0.639926048
SAC,wnd_Nonsh_7,wntr_night,0.695256077
SAC,wnd_Nonsh_7,peak,0.414821808
SAC,wnd_Nshal_3,sum_day,0.427695679
SAC,wnd_Nshal_3,sum_mrnevn,0.416351247
SAC,wnd_Nshal_3,sum_night,0.418916997
SAC,wnd_Nshal_3,sprfl_day,0.264884529
SAC,wnd_Nshal_3,sprfl_mrnevn,0.29357693
SAC,wnd_Nshal_3,sprfl_night,0.308123248
SAC,wnd_Nshal_3,wntr_day,0.264884529
SAC,wnd_Nshal_3,wntr_mrnevn,0.29357693
SAC,wnd_Nshal_3,wntr_night,0.308123248
SAC,wnd_Nshal_3,peak,0.427695679
SAC,wnd_Nshal_4,sum_day,0.406362726
SAC,wnd_Nshal_4,sum_mrnevn,0.424507904
SAC,wnd_Nshal_4,sum_night,0.467618393
SAC,wnd_Nshal_4,sprfl_day,0.346878342
SAC,wnd_Nshal_4,sprfl_mrnevn,0.393085086
SAC,wnd_Nshal_4,sprfl_night,0.428588826
SAC,wnd_Nshal_4,wntr_day,0.346878342
SAC,wnd_Nshal_4,wntr_mrnevn,0.393085086
SAC,wnd_Nshal_4,wntr_night,0.428588826
SAC,wnd_Nshal_4,peak,0.406362726
SAC,wnd_Nshal_5,sum_day,0.39062437
SAC,wnd_Nshal_5,sum_mrnevn,0.452325512
SAC,wnd_Nshal_5,sum_night,0.489498445
SAC,wnd_Nshal_5,sprfl_day,0.452325512
SAC,wnd_Nshal_5,sprfl_mrnevn,0.514380087
SAC,wnd_Nshal_5,sprfl_night,0.563904123
SAC,wnd_Nshal_5,wntr_day,0.452325512
SAC,wnd_Nshal_5,wntr_mrnevn,0.514380087
SAC,wnd_Nshal_5,wntr_night,0.563904123
SAC,wnd_Nshal_5,peak,0.39062437
SAC,wnd_Nshal_6,sum_day,0.602363732
SAC,wnd_Nshal_6,sum_mrnevn,0.65011279
SAC,wnd_Nshal_6,sum_night,0.711648219
SAC,wnd_Nshal_6,sprfl_day,0.509630497
SAC,wnd_Nshal_6,sprfl_mrnevn,0.572169475
SAC,wnd_Nshal_6,sprfl_night,0.628742746
SAC,wnd_Nshal_6,wntr_day,0.509630497
SAC,wnd_Nshal_6,wntr_mrnevn,0.572169475
SAC,wnd_Nshal_6,wntr_night,0.628742746
SAC,wnd_Nshal_6,peak,0.602363732
SAC,wnd_Ndeep_3,sum_day,0.485307549
SAC,wnd_Ndeep_3,sum_mrnevn,0.472434989
SAC,wnd_Ndeep_3,sum_night,0.475346353
SAC,wnd_Ndeep_3,sprfl_day,0.300565257
SAC,wnd_Ndeep_3,sprfl_mrnevn,0.333122609
SAC,wnd_Ndeep_3,sprfl_night,0.349628359
SAC,wnd_Ndeep_3,wntr_day,0.300565257
SAC,wnd_Ndeep_3,wntr_mrnevn,0.333122609
SAC,wnd_Ndeep_3,wntr_night,0.349628359
SAC,wnd_Ndeep_3,peak,0.485307549
SAC,wnd_Ndeep_4,sum_day,0.45514164
SAC,wnd_Ndeep_4,sum_mrnevn,0.475464927
SAC,wnd_Ndeep_4,sum_night,0.523750306
SAC,wnd_Ndeep_4,sprfl_day,0.388516877
SAC,wnd_Ndeep_4,sprfl_mrnevn,0.440270181
SAC,wnd_Ndeep_4,sprfl_night,0.480035714
SAC,wnd_Ndeep_4,wntr_day,0.388516877
SAC,wnd_Ndeep_4,wntr_mrnevn,0.440270181
SAC,wnd_Ndeep_4,wntr_night,0.480035714
SAC,wnd_Ndeep_4,peak,0.45514164
SAC,wnd_Ndeep_5,sum_day,0.43751806
SAC,wnd_Ndeep_5,sum_mrnevn,0.506626303
SAC,wnd_Ndeep_5,sum_night,0.548261774
SAC,wnd_Ndeep_5,sprfl_day,0.506626303
SAC,wnd_Ndeep_5,sprfl_mrnevn,0.576130408
SAC,wnd_Ndeep_5,sprfl_night,0.631599707
SAC,wnd_Ndeep_5,wntr_day,0.506626303
SAC,wnd_Ndeep_5,wntr_mrnevn,0.576130408
SAC,wnd_Ndeep_5,wntr_night,0.631599707
SAC,wnd_Ndeep_5,peak,0.43751806
SAC,wnd_Ndeep_6,sum_day,0.626114818
SAC,wnd_Ndeep_6,sum_mrnevn,0.675746612
SAC,wnd_Ndeep_6,sum_night,0.73970837
SAC,wnd_Ndeep_6,sprfl_day,0.529725129
SAC,wnd_Ndeep_6,sprfl_mrnevn,0.594730006
SAC,wnd_Ndeep_6,sprfl_night,0.653533951
SAC,wnd_Ndeep_6,wntr_day,0.529725129
SAC,wnd_Ndeep_6,wntr_mrnevn,0.594730006
SAC,wnd_Ndeep_6,wntr_night,0.653533951
SAC,wnd_Ndeep_6,peak,0.626114818
ESC,col_X1,sum_day,0.76211568
ESC,col_X1,sum_mrnevn,0.76211568
ESC,col_X1,sum_night,0.76211568
ESC,col_X1,sprfl_day,0.726463283
ESC,col_X1,sprfl_mrnevn,0.726463283
ESC,col_X1,sprfl_night,0.726463283
ESC,col_X1,wntr_day,0.726463283
ESC,col_X1,wntr_mrnevn,0.726463283
ESC,col_X1,wntr_night,0.726463283
ESC,col_X1,peak,0.76211568
ESC,col_X2,sum_day,0.79704303
ESC,col_X2,sum_mrnevn,0.79704303
ESC,col_X2,sum_night,0.79704303
ESC,col_X2,sprfl_day,0.785288149
ESC,col_X2,sprfl_mrnevn,0.785288149
ESC,col_X2,sprfl_night,0.785288149
ESC,col_X2,wntr_day,0.785288149
ESC,col_X2,wntr_mrnevn,0.785288149
ESC,col_X2,wntr_night,0.785288149
ESC,col_X2,peak,0.79704303
ESC,col_X3,sum_day,0.748951948
ESC,col_X3,sum_mrnevn,0.748951948
ESC,col_X3,sum_night,0.748951948
ESC,col_X3,sprfl_day,0.724252091
ESC,col_X3,sprfl_mrnevn,0.724252091
ESC,col_X3,sprfl_night,0.724252091
ESC,col_X3,wntr_day,0.724252091
ESC,col_X3,wntr_mrnevn,0.724252091
ESC,col_X3,wntr_night,0.724252091
ESC,col_X3,peak,0.748951948
ESC,ngcc_X1,sum_day,0.863642139
ESC,ngcc_X1,sum_mrnevn,0.863642139
ESC,ngcc_X1,sum_night,0.863642139
ESC,ngcc_X1,sprfl_day,0.834053161
ESC,ngcc_X1,sprfl_mrnevn,0.834053161
ESC,ngcc_X1,sprfl_night,0.834053161
ESC,ngcc_X1,wntr_day,0.834053161
ESC,ngcc_X1,wntr_mrnevn,0.834053161
ESC,ngcc_X1,wntr_night,0.834053161
ESC,ngcc_X1,peak,0.863642139
ESC,ngcc_X2,sum_day,0.88
ESC,ngcc_X2,sum_mrnevn,0.88
ESC,ngcc_X2,sum_night,0.88
ESC,ngcc_X2,sprfl_day,0.822
ESC,ngcc_X2,sprfl_mrnevn,0.822
ESC,ngcc_X2,sprfl_night,0.822
ESC,ngcc_X2,wntr_day,0.822
ESC,ngcc_X2,wntr_mrnevn,0.822
ESC,ngcc_X2,wntr_night,0.822
ESC,ngcc_X2,peak,0.88
ESC,ngcc_X3,sum_day,0.88
ESC,ngcc_X3,sum_mrnevn,0.88
ESC,ngcc_X3,sum_night,0.88
ESC,ngcc_X3,sprfl_day,0.822
ESC,ngcc_X3,sprfl_mrnevn,0.822
ESC,ngcc_X3,sprfl_night,0.822
ESC,ngcc_X3,wntr_day,0.822
ESC,ngcc_X3,wntr_mrnevn,0.822
ESC,ngcc_X3,wntr_night,0.822
ESC,ngcc_X3,peak,0.88
ESC,ngtb_X1,sum_day,0.919102299
ESC,ngtb_X1,sum_mrnevn,0.919102299
ESC,ngtb_X1,sum_night,0.919102299
ESC,ngtb_X1,sprfl_day,0.896952964
ESC,ngtb_X1,sprfl_mrnevn,0.896952964
ESC,ngtb_X1,sprfl_night,0.896952964
ESC,ngtb_X1,wntr_day,0.896952964
ESC,ngtb_X1,wntr_mrnevn,0.896952964
ESC,ngtb_X1,wntr_night,0.896952964
ESC,ngtb_X1,peak,0.919102299
ESC,ngtb_X2,sum_day,0.910905643
ESC,ngtb_X2,sum_mrnevn,0.910905643
ESC,ngtb_X2,sum_night,0.910905643
ESC,ngtb_X2,sprfl_day,0.905554037
ESC,ngtb_X2,sprfl_mrnevn,0.905554037
ESC,ngtb_X2,sprfl_night,0.905554037
ESC,ngtb_X2,wntr_day,0.905554037
ESC,ngtb_X2,wntr_mrnevn,0.905554037
ESC,ngtb_X2,wntr_night,0.905554037
ESC,ngtb_X2,peak,0.910905643
ESC,ngtb_X3,sum_day,0.922
ESC,ngtb_X3,sum_mrnevn,0.922
ESC,ngtb_X3,sum_night,0.922
ESC,ngtb_X3,sprfl_day,0.898
ESC,ngtb_X3,sprfl_mrnevn,0.898
ESC,ngtb_X3,sprfl_night,0.898
ESC,ngtb_X3,wntr_day,0.898
ESC,ngtb_X3,wntr_mrnevn,0.898
ESC,ngtb_X3,wntr_night,0.898
ESC,ngtb_X3,peak,0.922
ESC,stog_X1,sum_day,0.892136612
ESC,stog_X1,sum_mrnevn,0.892136612
ESC,stog_X1,sum_night,0.892136612
ESC,stog_X1,sprfl_day,0.834651913
ESC,stog_X1,sprfl_mrnevn,0.834651913
ESC,stog_X1,sprfl_night,0.834651913
ESC,stog_X1,wntr_day,0.834651913
ESC,stog_X1,wntr_mrnevn,0.834651913
ESC,stog_X1,wntr_night,0.834651913
ESC,stog_X1,peak,0.892136612
ESC,stog_X2,sum_day,0.857532486
ESC,stog_X2,sum_mrnevn,0.857532486
ESC,stog_X2,sum_night,0.857532486
ESC,stog_X2,sprfl_day,0.772955804
ESC,stog_X2,sprfl_mrnevn,0.772955804
ESC,stog_X2,sprfl_night,0.772955804
ESC,stog_X2,wntr_day,0.772955804
ESC,stog_X2,wntr_mrnevn,0.772955804
ESC,stog_X2,wntr_night,0.772955804
ESC,stog_X2,peak,0.857532486
ESC,stog_X3,sum_day,0.905562565
ESC,stog_X3,sum_mrnevn,0.905562565
ESC,stog_X3,sum_night,0.905562565
ESC,stog_X3,sprfl_day,0.856601436
ESC,stog_X3,sprfl_mrnevn,0.856601436
ESC,stog_X3,sprfl_night,0.856601436
ESC,stog_X3,wntr_day,0.856601436
ESC,stog_X3,wntr_mrnevn,0.856601436
ESC,stog_X3,wntr_night,0.856601436
ESC,stog_X3,peak,0.905562565
ESC,nuc_X,sum_day,0.89816465
ESC,nuc_X,sum_mrnevn,0.89816465
ESC,nuc_X,sum_night,0.89816465
ESC,nuc_X,sprfl_day,0.911505757
ESC,nuc_X,sprfl_mrnevn,0.911505757
ESC,nuc_X,sprfl_night,0.911505757
ESC,nuc_X,wntr_day,0.911505757
ESC,nuc_X,wntr_mrnevn,0.911505757
ESC,nuc_X,wntr_night,0.911505757
ESC,nuc_X,peak,0.89816465
ESC,hyd_X,sum_day,0.324934471
ESC,hyd_X,sum_mrnevn,0.324934471
ESC,hyd_X,sum_night,0.324934471
ESC,hyd_X,sprfl_day,0.375571365
ESC,hyd_X,sprfl_mrnevn,0.375571365
ESC,hyd_X,sprfl_night,0.375571365
ESC,hyd_X,wntr_day,0.375571365
ESC,hyd_X,wntr_mrnevn,0.375571365
ESC,hyd_X,wntr_night,0.375571365
ESC,hyd_X,peak,0.324934471
ESC,bio_X,sum_day,0.83
ESC,bio_X,sum_mrnevn,0.83
ESC,bio_X,sum_night,0.83
ESC,bio_X,sprfl_day,0.83
ESC,bio_X,sprfl_mrnevn,0.83
ESC,bio_X,sprfl_night,0.83
ESC,bio_X,wntr_day,0.83
ESC,bio_X,wntr_mrnevn,0.83
ESC,bio_X,wntr_night,0.83
ESC,bio_X,peak,0.83
ESC,lfg_X,sum_day,0.9
ESC,lfg_X,sum_mrnevn,0.9
ESC,lfg_X,sum_night,0.9
ESC,lfg_X,sprfl_day,0.9
ESC,lfg_X,sprfl_mrnevn,0.9
ESC,lfg_X,sprfl_night,0.9
ESC,lfg_X,wntr_day,0.9
ESC,lfg_X,wntr_mrnevn,0.9
ESC,lfg_X,wntr_night,0.9
ESC,lfg_X,peak,0.9
ESC,wnd_X,sum_day,0.40153676
ESC,wnd_X,sum_mrnevn,0.46496157
ESC,wnd_X,sum_night,0.503172957
ESC,wnd_X,sprfl_day,0.46496157
ESC,wnd_X,sprfl_mrnevn,0.528749686
ESC,wnd_X,sprfl_night,0.579657214
ESC,wnd_X,wntr_day,0.46496157
ESC,wnd_X,wntr_mrnevn,0.528749686
ESC,wnd_X,wntr_night,0.579657214
ESC,wnd_X,peak,0.40153676
ESC,oth_X,sum_day,0.9
ESC,oth_X,sum_mrnevn,0.9
ESC,oth_X,sum_night,0.9
ESC,oth_X,sprfl_day,0.9
ESC,oth_X,sprfl_mrnevn,0.9
ESC,oth_X,sprfl_night,0.9
ESC,oth_X,wntr_day,0.9
ESC,oth_X,wntr_mrnevn,0.9
ESC,oth_X,wntr_night,0.9
ESC,oth_X,peak,0.9
ESC,ps_X,sum_day,0.876
ESC,ps_X,sum_mrnevn,0.876
ESC,ps_X,sum_night,0.876
ESC,ps_X,sprfl_day,0.912
ESC,ps_X,sprfl_mrnevn,0.912
ESC,ps_X,sprfl_night,0.912
ESC,ps_X,wntr_day,0.912
ESC,ps_X,wntr_mrnevn,0.912
ESC,ps_X,wntr_night,0.912
ESC,ps_X,peak,0.876
ESC,col_N,sum_day,0.85
ESC,col_N,sum_mrnevn,0.85
ESC,col_N,sum_night,0.85
ESC,col_N,sprfl_day,0.85
ESC,col_N,sprfl_mrnevn,0.85
ESC,col_N,sprfl_night,0.85
ESC,col_N,wntr_day,0.85
ESC,col_N,wntr_mrnevn,0.85
ESC,col_N,wntr_night,0.85
ESC,col_N,peak,0.85
ESC,col_Nccs,sum_day,0.85
ESC,col_Nccs,sum_mrnevn,0.85
ESC,col_Nccs,sum_night,0.85
ESC,col_Nccs,sprfl_day,0.85
ESC,col_Nccs,sprfl_mrnevn,0.85
ESC,col_Nccs,sprfl_night,0.85
ESC,col_Nccs,wntr_day,0.85
ESC,col_Nccs,wntr_mrnevn,0.85
ESC,col_Nccs,wntr_night,0.85
ESC,col_Nccs,peak,0.85
ESC,ngcc_N,sum_day,0.87
ESC,ngcc_N,sum_mrnevn,0.87
ESC,ngcc_N,sum_night,0.87
ESC,ngcc_N,sprfl_day,0.87
ESC,ngcc_N,sprfl_mrnevn,0.87
ESC,ngcc_N,sprfl_night,0.87
ESC,ngcc_N,wntr_day,0.87
ESC,ngcc_N,wntr_mrnevn,0.87
ESC,ngcc_N,wntr_night,0.87
ESC,ngcc_N,peak,0.87
ESC,ngcc_Nccs,sum_day,0.87
ESC,ngcc_Nccs,sum_mrnevn,0.87
ESC,ngcc_Nccs,sum_night,0.87
ESC,ngcc_Nccs,sprfl_day,0.87
ESC,ngcc_Nccs,sprfl_mrnevn,0.87
ESC,ngcc_Nccs,sprfl_night,0.87
ESC,ngcc_Nccs,wntr_day,0.87
ESC,ngcc_Nccs,wntr_mrnevn,0.87
ESC,ngcc_Nccs,wntr_night,0.87
ESC,ngcc_Nccs,peak,0.87
ESC,ngtb_N,sum_day,0.92
ESC,ngtb_N,sum_mrnevn,0.92
ESC,ngtb_N,sum_night,0.92
ESC,ngtb_N,sprfl_day,0.92
ESC,ngtb_N,sprfl_mrnevn,0.92
ESC,ngtb_N,sprfl_night,0.92
ESC,ngtb_N,wntr_day,0.92
ESC,ngtb_N,wntr_mrnevn,0.92
ESC,ngtb_N,wntr_night,0.92
ESC,ngtb_N,peak,0.92
ESC,nuc_N,sum_day,0.9
ESC,nuc_N,sum_mrnevn,0.9
ESC,nuc_N,sum_night,0.9
ESC,nuc_N,sprfl_day,0.9
ESC,nuc_N,sprfl_mrnevn,0.9
ESC,nuc_N,sprfl_night,0.9
ESC,nuc_N,wntr_day,0.9
ESC,nuc_N,wntr_mrnevn,0.9
ESC,nuc_N,wntr_night,0.9
ESC,nuc_N,peak,0.9
ESC,bio_N,sum_day,0.83
ESC,bio_N,sum_mrnevn,0.83
ESC,bio_N,sum_night,0.83
ESC,bio_N,sprfl_day,0.83
ESC,bio_N,sprfl_mrnevn,0.83
ESC,bio_N,sprfl_night,0.83
ESC,bio_N,wntr_day,0.83
ESC,bio_N,wntr_mrnevn,0.83
ESC,bio_N,wntr_night,0.83
ESC,bio_N,peak,0.83
ESC,lfg_N_hi,sum_day,0.9
ESC,lfg_N_hi,sum_mrnevn,0.9
ESC,lfg_N_hi,sum_night,0.9
ESC,lfg_N_hi,sprfl_day,0.9
ESC,lfg_N_hi,sprfl_mrnevn,0.9
ESC,lfg_N_hi,sprfl_night,0.9
ESC,lfg_N_hi,wntr_day,0.9
ESC,lfg_N_hi,wntr_mrnevn,0.9
ESC,lfg_N_hi,wntr_night,0.9
ESC,lfg_N_hi,peak,0.9
ESC,lfg_N_lo,sum_day,0.9
ESC,lfg_N_lo,sum_mrnevn,0.9
ESC,lfg_N_lo,sum_night,0.9
ESC,lfg_N_lo,sprfl_day,0.9
ESC,lfg_N_lo,sprfl_mrnevn,0.9
ESC,lfg_N_lo,sprfl_night,0.9
ESC,lfg_N_lo,wntr_day,0.9
ESC,lfg_N_lo,wntr_mrnevn,0.9
ESC,lfg_N_lo,wntr_night,0.9
ESC,lfg_N_lo,peak,0.9
ESC,lfg_N_vl,sum_day,0.9
ESC,lfg_N_vl,sum_mrnevn,0.9
ESC,lfg_N_vl,sum_night,0.9
ESC,lfg_N_vl,sprfl_day,0.9
ESC,lfg_N_vl,sprfl_mrnevn,0.9
ESC,lfg_N_vl,sprfl_night,0.9
ESC,lfg_N_vl,wntr_day,0.9
ESC,lfg_N_vl,wntr_mrnevn,0.9
ESC,lfg_N_vl,wntr_night,0.9
ESC,lfg_N_vl,peak,0.9
ESC,fc_N,sum_day,0.9
ESC,fc_N,sum_mrnevn,0.9
ESC,fc_N,sum_night,0.9
ESC,fc_N,sprfl_day,0.9
ESC,fc_N,sprfl_mrnevn,0.9
ESC,fc_N,sprfl_night,0.9
ESC,fc_N,wntr_day,0.9
ESC,fc_N,wntr_mrnevn,0.9
ESC,fc_N,wntr_night,0.9
ESC,fc_N,peak,0.9
ESC,geo_N_1,sum_day,0.87
ESC,geo_N_1,sum_mrnevn,0.87
ESC,geo_N_1,sum_night,0.87
ESC,geo_N_1,sprfl_day,0.87
ESC,geo_N_1,sprfl_mrnevn,0.87
ESC,geo_N_1,sprfl_night,0.87
ESC,geo_N_1,wntr_day,0.87
ESC,geo_N_1,wntr_mrnevn,0.87
ESC,geo_N_1,wntr_night,0.87
ESC,geo_N_1,peak,0.87
ESC,geo_N_2,sum_day,0.87
ESC,geo_N_2,sum_mrnevn,0.87
ESC,geo_N_2,sum_night,0.87
ESC,geo_N_2,sprfl_day,0.87
ESC,geo_N_2,sprfl_mrnevn,0.87
ESC,geo_N_2,sprfl_night,0.87
ESC,geo_N_2,wntr_day,0.87
ESC,geo_N_2,wntr_mrnevn,0.87
ESC,geo_N_2,wntr_night,0.87
ESC,geo_N_2,peak,0.87
ESC,geo_N_3,sum_day,0.87
ESC,geo_N_3,sum_mrnevn,0.87
ESC,geo_N_3,sum_night,0.87
ESC,geo_N_3,sprfl_day,0.87
ESC,geo_N_3,sprfl_mrnevn,0.87
ESC,geo_N_3,sprfl_night,0.87
ESC,geo_N_3,wntr_day,0.87
ESC,geo_N_3,wntr_mrnevn,0.87
ESC,geo_N_3,wntr_night,0.87
ESC,geo_N_3,peak,0.87
ESC,geo_N_4,sum_day,0.87
ESC,geo_N_4,sum_mrnevn,0.87
ESC,geo_N_4,sum_night,0.87
ESC,geo_N_4,sprfl_day,0.87
ESC,geo_N_4,sprfl_mrnevn,0.87
ESC,geo_N_4,sprfl_night,0.87
ESC,geo_N_4,wntr_day,0.87
ESC,geo_N_4,wntr_mrnevn,0.87
ESC,geo_N_4,wntr_night,0.87
ESC,geo_N_4,peak,0.87
ESC,geo_N_5,sum_day,0.87
ESC,geo_N_5,sum_mrnevn,0.87
ESC,geo_N_5,sum_night,0.87
ESC,geo_N_5,sprfl_day,0.87
ESC,geo_N_5,sprfl_mrnevn,0.87
ESC,geo_N_5,sprfl_night,0.87
ESC,geo_N_5,wntr_day,0.87
ESC,geo_N_5,wntr_mrnevn,0.87
ESC,geo_N_5,wntr_night,0.87
ESC,geo_N_5,peak,0.87
ESC,geo_N_6,sum_day,0.87
